"","Mun_Code","rain_total","wind_max","track_min_dist","blue_ss_frac","blue_ls_frac","red_ls_frac","orange_ls_frac","yellow_ss_frac","red_ss_frac","orange_ss_frac","yellow_ls_frac","roof_strong_wall_strong","roof_strong_wall_light","roof_strong_wall_salv","roof_light_wall_strong","roof_light_wall_light","roof_light_wall_salv","roof_salv_wall_strong","roof_salv_wall_light","roof_salv_wall_salv","Municipality","region","island_groups","wind_blue_ss","wind_yellow_ss","wind_orange_ss","wind_red_ss","rain_blue_ls","rain_yellow_ls","rain_orange_ls","rain_red_ls","Cluster"
"1318","PH097337000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0.01,0,0,0,0,0,27.8111244497799,61.5846338535414,0.040016006402561,0.160064025610244,10.4041616646659,0,0,0,0,"Josefina","Zamboanga Peninsula","Mindanao",0,0,0,0,0,0,0,2.87239285714286,1
"1319","PH124703000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,52.4311389440456,28.7459905300137,0.0458225141286085,0.208747008808105,18.0591619571305,0.0050913904587342,0,0.0050913904587342,0,"Kabacan","SOCCSKSARGEN","Mindanao",0,0,0,0,0,0,0,0,1
"1320","PH098306000",287.239285714286,51.2559064897042,1.07521135694684,6.92,4.36,0.82,0.02,3.51,6.85,0.07,0,24.5328829304339,22.4532882930434,0.0316689538688905,2.62852317111791,49.7835954818959,0.211126359125937,0,0.0422252718251873,0.0527815897814842,"Kabasalan","Zamboanga Peninsula","Mindanao",354.690872908753,179.908231778862,3.58791345427929,351.102959454474,1252.36328571429,0,5.74478571428572,235.536214285714,3
"1321","PH153814000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,14.2857142857143,65.722615576843,0,0.999583506872137,17.4927113702624,0.249895876718034,0.041649312786339,1.04123281965848,0.083298625572678,"Kabuntalan","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1322","PH101306000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,32.2172919187845,63.426112679844,0.026892564205997,0.0672314105149926,3.37501680785263,0.0134462821029985,0.026892564205997,0.618528976737932,0,"Kadingilan","Northern Mindanao","Mindanao",0,0,0,0,0,0,0,0,1
"1323","PH126505000",287.239285714286,51.2559064897042,1.07521135694684,2.1,2.85,1.47,0.06,1.32,2.1,0,0,14.0003750937734,49.221680420105,0.0843960990247561,0.215678919729933,35.6620405101275,0.168792198049512,0,0.0562640660165041,0.028132033008252,"Kalamansig","SOCCSKSARGEN","Mindanao",107.637403628379,67.6577965664095,0,107.637403628379,818.631964285715,0,17.2343571428572,422.24175,3
"1324","PH097227000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,25.2644679527069,36.0920970752956,0.0622277535780958,0.74673304293715,37.7100186683261,0.0207425845260319,0,0.0414851690520638,0,"Kalawit","Zamboanga Peninsula","Mindanao",0,0,0,0,0,0,0,0,1
"1325","PH175321000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,22.5806451612903,77.4193548387097,0,0,0,0,0,0,0,"Kalayaan","MIMAROPA Region","Luzon",0,0,0,0,0,0,0,0,1
"1326","PH101307000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,32.2111530974465,64.2276422764228,0.114508187335394,0.0114508187335394,2.86270468338486,0,0,0.0458032749341577,0.0229016374670788,"Kalilangan","Northern Mindanao","Mindanao",0,0,0,0,0,0,0,0,1
"1327","PH153610000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,21.037296037296,77.3310023310023,0,0.699300699300699,0.932400932400932,0,0,0,0,"Kapai","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1328","PH112305000",287.239285714286,51.2559064897042,1.07521135694684,0.03,0.32,0.32,0,0,0,0,0.03,41.2594752186589,37.8833819241983,0.0816326530612245,0.32069970845481,19.4985422740525,0.0174927113702623,0.0291545189504373,0.46064139941691,0.0233236151603498,"Kapalong","Davao Region","Mindanao",1.53767719469113,0,0,0,91.9165714285715,8.61717857142858,0,91.9165714285715,1
"1329","PH103505000",287.239285714286,51.2559064897042,1.07521135694684,6.13,0.86,0.09,0,0.77,6.11,0,0.02,38.1559332140728,27.7057245080501,0.0447227191413237,2.54919499105546,30.3518187239117,0.178890876565295,0.0223613595706618,0.0670840787119856,0.0521765056648777,"Kapatagan","Northern Mindanao","Mindanao",314.198706781887,39.4670479970722,0,313.173588652093,247.025785714286,5.74478571428572,0,25.8515357142857,1
"1330","PH153639000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,16.1644951140065,76.0179153094463,0,0.0814332247557003,7.65472312703583,0,0,0,0,"Kapatagan","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1331","PH097203000",287.239285714286,51.2559064897042,1.07521135694684,0.12,0.59,0.56,0.03,0,0,0,0.12,21.8769294093435,32.290594772587,0.0205803663305206,1.36859436097963,43.9185017493311,0.113192014817864,0.0102901831652603,0,0.0823214653220827,"Katipunan","Zamboanga Peninsula","Mindanao",6.1507087787645,0,0,0,169.471178571429,34.4687142857143,8.61717857142858,160.854,1
"1332","PH103507000",287.239285714286,51.2559064897042,1.07521135694684,2.09,5.23,0,0,5.23,2.09,0,0,35.8705994291151,50.5042816365366,0.114176974310181,0.513796384395814,12.616555661275,0.152235965746908,0.0190294957183634,0.152235965746908,0.0570884871550903,"Kauswagan","Northern Mindanao","Mindanao",107.124844563482,268.068390941153,0,107.124844563482,1502.26146428572,0,0,0,3
"1333","PH128003000",287.239285714286,51.2559064897042,1.07521135694684,2.63,2.47,0.13,0,2.34,2.63,0,0,36.336181496759,27.9095462581025,0.235710076605775,0.824985268120212,33.4634649381261,0.095757218621096,0.0147318797878609,0.0441956393635828,0.0515615792575132,"Kiamba","SOCCSKSARGEN","Mindanao",134.803034067922,119.938821185908,0,134.803034067922,709.481035714286,0,0,37.3411071428572,3
"1334","PH101308000",287.239285714286,51.2559064897042,1.07521135694684,0,0.03,0.03,0,0,0,0,0,36.5552407932011,53.42776203966,0.0113314447592068,0.0566572237960339,9.56373937677054,0,0.0226628895184136,0.0679886685552407,0,"Kibawe","Northern Mindanao","Mindanao",0,0,0,0,8.61717857142858,0,0,8.61717857142858,1
"1335","PH112406000",287.239285714286,51.2559064897042,1.07521135694684,0,0.16,0.16,0,0,0,0,0,16.4096834264432,48.8342644320298,0,0.268156424581006,33.8398510242086,0,0.0074487895716946,0.0223463687150838,0,"Kiblawan","Davao Region","Mindanao",0,0,0,0,45.9582857142858,0,0,45.9582857142858,1
"1336","PH101309000",287.239285714286,51.2559064897042,1.07521135694684,0.03,0.45,0.45,0,0,0,0,0.03,23.6803384219239,56.7408497333088,0.0643737355159095,0.183924958616884,18.9626632334008,0,0.0091962479308442,0.0091962479308442,0.0183924958616884,"Kitaotao","Northern Mindanao","Mindanao",1.53767719469113,0,0,0,129.257678571429,8.61717857142858,0,129.257678571429,1
"1337","PH103508000",287.239285714286,51.2559064897042,1.07521135694684,2.87,3.63,0,0,3.63,2.87,0,0,35.1783120864935,30.9988704211715,0.0322736808132967,1.5007261578183,32.1768597708569,0.0806842020332418,0,0.0161368404066483,0.0161368404066483,"Kolambugan","Northern Mindanao","Mindanao",147.104451625451,186.058940557626,0,147.104451625451,1042.67860714286,0,0,0,3
"1338","PH097311000",287.239285714286,51.2559064897042,1.07521135694684,9.81,3.81,0.2,0,3.62,9.81,0,0,19.3145365524228,25.9834543305757,0,0.928583488097248,52.996792166132,0,0,0,0,"Kumalarang","Zamboanga Peninsula","Mindanao",502.820442663998,185.546381492729,0,502.820442663998,1094.38167857143,0,0,57.4478571428572,3
"1339","PH097204000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,32.2269807280514,47.5910064239829,0.0535331905781584,0.321199143468951,19.3254817987152,0,0,0,0,"La Libertad","Zamboanga Peninsula","Mindanao",0,0,0,0,0,0,0,0,1
"1340","PH160304000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,7.24361418223408,19.119329012581,0.0190621425848265,0.648112847884102,72.0548989706443,0.304994281357225,0.0190621425848265,0.228745711017918,0.133434998093786,"La Paz","Caraga","Mindanao",0,0,0,0,0,0,0,0,1
"1341","PH118202000",287.239285714286,51.2559064897042,1.07521135694684,0,0.09,0.02,0,0.07,0,0,0,28.6880064364117,57.5771507384633,0.235618642606747,0.0747083500948221,12.4015861157405,0.0804551462559623,0.0114935923222803,0.287339808057008,0.126429515545084,"Laak","Davao Region","Mindanao",0,3.58791345427929,0,0,25.8515357142857,0,0,5.74478571428572,1
"1342","PH097312000",287.239285714286,51.2559064897042,1.07521135694684,7.18,1.98,0.23,0,1.75,7.05,0.13,0,40.8519221642145,31.8106312292359,0.0355956336022781,0.688182249644044,26.2577123872805,0.0474608448030374,0.0118652112007593,0.118652112007594,0.0474608448030374,"Labangan","Zamboanga Peninsula","Mindanao",368.017408596076,89.6978363569824,6.66326784366155,361.354140752415,568.733785714286,0,0,66.0650357142858,1
"1343","PH097205000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,29.7237569060773,21.6795580110497,0.0220994475138121,2.56353591160221,45.7458563535912,0.0994475138121547,0,0.0220994475138121,0.0441988950276243,"Labason","Zamboanga Peninsula","Mindanao",0,0,0,0,0,0,0,0,1
"1344","PH104314000",287.239285714286,51.2559064897042,1.07521135694684,0.09,1.92,0,0,1.92,0.09,0,0,51.106352605282,37.4018558172734,0.0178443968593861,0.321199143468951,10.4389721627409,0.0178443968593861,0,0,0,"Laguindingan","Northern Mindanao","Mindanao",4.61303158407338,98.4113404602321,0,4.61303158407338,551.499428571429,0,0,0,1
"1345","PH126319000",287.239285714286,51.2559064897042,1.07521135694684,0.02,0.11,0.1,0,0.01,0,0,0.02,11.3109706692594,61.1084103062713,0.0810241451952682,0.221465996867066,26.8622049370712,0.0162048290390536,0,0.0432128774374763,0.0810241451952682,"Lake Sebu","SOCCSKSARGEN","Mindanao",1.02511812979408,0.512559064897042,0,0,31.5963214285715,5.74478571428572,0,28.7239285714286,1
"1346","PH097333000",287.239285714286,51.2559064897042,1.07521135694684,0,0.55,0.47,0.08,0,0,0,0,22.1543722520762,47.6551050317538,0,0.341963849535906,29.23790913532,0,0,0.0244259892525647,0,"Lakewood","Zamboanga Peninsula","Mindanao",0,0,0,0,157.981607142857,0,22.9791428571429,135.002464285714,1
"1347","PH103509000",287.239285714286,51.2559064897042,1.07521135694684,9.84,1.05,0,0,1.05,9.83,0.02,0,50.3288818018736,18.6964321307554,0.112949305693974,3.22902132748655,27.0148162912763,0.345491993887449,0.0265763072221114,0.0597966912497508,0.0597966912497508,"Lala","Northern Mindanao","Mindanao",504.358119858689,53.8187018141894,1.02511812979408,503.845560793792,301.60125,0,0,0,1
"1348","PH126508000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,44.9260464850665,25.5553651990178,0.13134601107875,0.651019359259894,27.7425618182857,0.217006453086631,0.0114213922677174,0.319798983496088,0.0285534806692935,"Lambayong","SOCCSKSARGEN","Mindanao",0,0,0,0,0,0,0,0,1
"1349","PH101310000",287.239285714286,51.2559064897042,1.07521135694684,0.02,0.05,0.05,0,0,0,0,0.02,39.7039241795253,55.7844442703846,0.0469961619801049,0.0469961619801049,3.35239288791415,0.0469961619801049,0,0.328973133860735,0,"Lantapan","Northern Mindanao","Mindanao",1.02511812979408,0,0,0,14.3619642857143,5.74478571428572,0,14.3619642857143,1
"1350","PH150703000",287.239285714286,51.2559064897042,1.07521135694684,1.34,1.96,0,0,1.96,1.34,0,0,15.0225225225225,23.5135135135135,0,1.1036036036036,60.2252252252252,0.0675675675675675,0,0,0,"Lantawan","ARMM","Mindanao",68.6829146962036,100.46157671982,0,68.6829146962036,562.989,0,0,0,1
"1351","PH097313000",287.239285714286,51.2559064897042,1.07521135694684,1.01,1.68,0.04,0,1.64,1.01,0,0,15.5896452540748,26.960690316395,0,0.517737296260786,56.7209971236817,0.0383509108341323,0,0.0383509108341323,0,"Lapuyan","Zamboanga Peninsula","Mindanao",51.7684655546012,84.0596866431149,0,51.7684655546012,482.562,0,0,11.4895714285714,1
"1352","PH126506000",287.239285714286,51.2559064897042,1.07521135694684,2.64,1.78,0.43,0.01,1.33,2.52,0.01,0.11,23.7806978689896,40.6466853683744,0.0344505142969634,0.477385698115065,34.283183227521,0.0196860081696933,0.0049215020424233,0.0541365224666568,0.0049215020424233,"Lebak","SOCCSKSARGEN","Mindanao",135.315593132819,68.1703556313066,0.512559064897042,129.164884354055,511.285928571429,31.5963214285715,2.87239285714286,123.512892857143,1
"1353","PH104315000",287.239285714286,51.2559064897042,1.07521135694684,0.54,2.61,0,0,2.61,0.54,0,0,42.2238640561507,38.8252678241596,0.0369412633912079,0.812707794606575,16.9929811599557,0.147765053564832,0,0,0,"Libertad","Northern Mindanao","Mindanao",27.6781895044403,133.777915938128,0,27.6781895044403,749.694535714286,0,0,0,1
"1354","PH101311000",287.239285714286,51.2559064897042,1.07521135694684,0,0.23,0.03,0,0.2,0,0,0,32.6040931545519,62.3248311321706,0.393184796854522,0.0403266458312329,3.43784655711261,0.0705716302046577,0.0100816614578082,0.473838088516988,0.181469906240548,"Libona","Northern Mindanao","Mindanao",0,10.2511812979408,0,0,66.0650357142858,0,0,8.61717857142858,1
"1355","PH124705000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,42.1369910885899,48.0429844487157,0.165996854796435,0.174733531364669,9.04246024812161,0.0786300891141009,0,0.0349467062729337,0,"Libungan","SOCCSKSARGEN","Mindanao",0,0,0,0,0,0,0,0,1
"1356","PH097206000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,37.2752568493151,30.9503424657534,0.0321061643835616,2.99657534246575,27.8253424657534,0.0321061643835616,0,0.0321061643835616,0.117722602739726,"Liloy","Zamboanga Peninsula","Mindanao",0,0,0,0,0,0,0,0,1
"1357","PH103510000",287.239285714286,51.2559064897042,1.07521135694684,0.59,7.72,0,0,7.72,0.59,0,0,48.4624553039332,43.6233611442193,0.0476758045292014,0.33373063170441,7.41358760429082,0.0238379022646007,0,0.0238379022646007,0.0238379022646007,"Linamon","Northern Mindanao","Mindanao",30.2409848289255,395.695598100516,0,30.2409848289255,2217.48728571429,0,0,0,3
"1358","PH166812000",287.239285714286,51.2559064897042,1.07521135694684,7.88,1.17,0,0,1.17,7.88,0,0,12.9073941134243,28.0689160086145,0.157932519741565,1.5218951902369,56.367552045944,0.244077530509691,0,0.703517587939699,0.0287150035893754,"Lingig","Caraga","Mindanao",403.896543138869,59.9694105929539,0,403.896543138869,336.069964285715,0,0,0,1
"1359","PH104208000",287.239285714286,51.2559064897042,1.07521135694684,3.81,3.58,0,0,3.58,3.76,0,0.05,31.7422023091504,37.0498018266414,0.0172324659658797,1.12011028778218,29.4847492676202,0.0344649319317594,0,0.0516973978976391,0,"Lopez Jaena","Northern Mindanao","Mindanao",195.285003725773,183.496145233141,0,192.722208401288,1028.31664285714,14.3619642857143,0,0,3
"1360","PH160305000",287.239285714286,51.2559064897042,1.07521135694684,0,0.03,0.03,0,0,0,0,0,14.1947021347938,34.2237621549123,0.044707723259193,0.782385157035878,50.6203196602213,0.044707723259193,0,0.0335307924443947,0.0111769308147982,"Loreto","Caraga","Mindanao",0,0,0,0,8.61717857142858,0,0,8.61717857142858,1
"1361","PH104316000",287.239285714286,51.2559064897042,1.07521135694684,0,0.09,0.09,0,0,0,0,0,46.9121683440073,46.6376944190302,0.365965233302836,0.228728270814273,5.12351326623971,0.0457456541628545,0,0.0228728270814272,0.0228728270814272,"Lugait","Northern Mindanao","Mindanao",0,0,0,0,25.8515357142857,0,0,25.8515357142857,1
"1362","PH153611000",287.239285714286,51.2559064897042,1.07521135694684,0,0.19,0.19,0,0,0,0,0,39.9280575539568,54.136690647482,0,0.0299760191846522,5.66546762589928,0,0,0,0,"Lumba-Bayabao","ARMM","Mindanao",0,0,0,0,54.5754642857143,0,0,54.5754642857143,1
"1363","PH153641000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,34.251497005988,65.1497005988024,0,0.119760479041916,0.479041916167665,0,0,0,0,"Lumbaca-Unayan","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1364","PH153612000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0.05,0,0,0,0,0,38.4887317719841,59.2134334953601,0.0441891294741493,0.0883782589482987,1.81175430844012,0,0,0,0,"Lumbatan","ARMM","Mindanao",0,0,0,0,0,0,0,14.3619642857143,1
"1365","PH153636000",287.239285714286,51.2559064897042,1.07521135694684,0,1.95,0,0,1.95,0,0,0,42.5364758698092,54.3771043771044,0,0.280583613916947,2.74971941638608,0,0,0,0,"Lumbayanague","ARMM","Mindanao",0,99.9490176549232,0,0,560.116607142858,0,0,0,1
"1366","PH112507000",287.239285714286,51.2559064897042,1.07521135694684,3.23,2.45,1.2,0,1.24,3.17,0.04,0.02,33.7212360289283,38.8823142669296,0.0131492439184746,1.71597633136095,24.6614069690993,0.0065746219592373,0,0.0065746219592373,0,"Lupon","Davao Region","Mindanao",165.556577961745,63.5573240472332,2.05023625958817,162.481223572362,703.736250000001,5.74478571428572,0,344.687142857143,1
"1367","PH126507000",287.239285714286,51.2559064897042,1.07521135694684,0,0.2,0.2,0,0,0,0,0,25.9182578023158,22.1225366152902,0,2.33877770109654,49.2600260716203,0.0153362472203051,0,0.0153362472203051,0.0076681236101525,"Lutayan","SOCCSKSARGEN","Mindanao",0,0,0,0,57.4478571428572,0,0,57.4478571428572,1
"1368","PH124710000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,45.2190542420028,38.3127607788595,0.113004172461752,1.01269123783032,14.4645340751043,0.0347705146036161,0.004346314325452,0.0869262865090403,0.02173157162726,"M'Lang","SOCCSKSARGEN","Mindanao",0,0,0,0,0,0,0,0,1
"1369","PH128004000",287.239285714286,51.2559064897042,1.07521135694684,1.33,2.88,0.61,0,2.26,1.3,0,0.02,31.9911874192813,28.9523664818051,0.0151941046873812,1.36746942186432,36.739345134088,0.0151941046873812,0,0.0455823140621438,0.0531793664058345,"Maasim","SOCCSKSARGEN","Mindanao",68.1703556313066,115.838348666731,0,66.6326784366155,827.249142857144,5.74478571428572,0,175.215964285714,3
"1370","PH118203000",287.239285714286,51.2559064897042,1.07521135694684,1.06,1.14,0,0,1.14,1.06,0,0,40.2474526928675,35.5687253067166,0,0.99812850904554,22.4994801414015,0.0103971719692243,0.0103971719692243,0.0103971719692243,0,"Mabini","Davao Region","Mindanao",54.3312608790865,58.4317333982628,0,54.3312608790865,327.452785714286,0,0,0,1
"1371","PH098307000",287.239285714286,51.2559064897042,1.07521135694684,0.68,2.9,0,0,2.9,0.68,0,0,6.25092142120006,21.2295444493587,0.0147427392009435,1.35633200648681,70.9273182957394,0.0147427392009435,0,0.0147427392009435,0,"Mabuhay","Zamboanga Peninsula","Mindanao",34.8540164129989,148.642128820142,0,34.8540164129989,832.993928571429,0,0,0,3
"1372","PH118204000",287.239285714286,51.2559064897042,1.07521135694684,2.84,1.31,0,0,1.31,2.84,0,0,44.5087324547305,46.3409407478838,0.0428586735240544,0.112504018000643,7.42526518804243,0.0107146683810136,0.0053573341905068,0.0482160077145612,0.0160720025715204,"Maco","Davao Region","Mindanao",145.56677443076,67.1452375015125,0,145.56677443076,376.283464285715,0,0,0,1
"1373","PH153613000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,22.358943577431,61.7947178871549,0,0.240096038415366,12.2749099639856,0,0,0.0300120048019207,0,"Madalum","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1374","PH153614000",287.239285714286,51.2559064897042,1.07521135694684,0,0.28,0.28,0,0,0,0,0,14.3172779496244,70.6584180291648,0,0.132567388422448,14.1847105612019,0,0,0,0,"Madamba","ARMM","Mindanao",0,0,0,0,80.4270000000001,0,0,80.4270000000001,1
"1375","PH124706000",287.239285714286,51.2559064897042,1.07521135694684,0.02,0.98,0.96,0.02,0,0,0,0.02,34.3558282208589,59.6445326596896,0.478166726813425,0,5.21472392638037,0.0180440274269216,0,0.0360880548538433,0.0090220137134608,"Magpet","SOCCSKSARGEN","Mindanao",1.02511812979408,0,0,0,281.4945,5.74478571428572,5.74478571428572,275.749714285715,1
"1376","PH103511000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,17.2188885990086,32.9767805896165,0,1.04356900600052,47.3519436472737,0,0,0.130446125750065,1.27837203235064,"Magsaysay","Northern Mindanao","Mindanao",0,0,0,0,0,0,0,0,1
"1377","PH112407000",287.239285714286,51.2559064897042,1.07521135694684,0,0.1,0.1,0,0,0,0,0,38.561460807601,41.7458432304038,0.0371140142517814,0.304334916864608,18.0819477434679,0.0742280285035629,0,0.0296912114014251,0,"Magsaysay","Davao Region","Mindanao",0,0,0,0,28.7239285714286,0,0,28.7239285714286,1
"1378","PH153634000",287.239285714286,51.2559064897042,1.07521135694684,0,0.07,0.07,0,0,0,0,0,56.0257278266757,39.167230873392,0.0677048070412999,0.23696682464455,2.708192281652,0,0,0,0.507786052809749,"Maguing","ARMM","Mindanao",0,0,0,0,20.10675,0,0,20.10675,1
"1379","PH097315000",287.239285714286,51.2559064897042,1.07521135694684,0.02,0.31,0.31,0,0,0,0,0.02,39.3599506071208,32.1979831240996,0,0.411607326610414,27.9172669273513,0,0,0.0102901831652603,0,"Mahayag","Zamboanga Peninsula","Mindanao",1.02511812979408,0,0,0,89.0441785714287,5.74478571428572,0,89.0441785714287,1
"1380","PH103512000",287.239285714286,51.2559064897042,1.07521135694684,4.16,5.1,0,0,5.1,3.85,0.31,0,36.8751307257896,34.9926793557833,0.0627483790002091,2.09161263334031,25.7268353900858,0.0627483790002091,0.020916126333403,0.146412884333821,0.020916126333403,"Maigo","Northern Mindanao","Mindanao",213.224570997169,261.405123097491,15.8893310118083,197.335239985361,1464.92035714286,0,0,0,3
"1381","PH128005000",287.239285714286,51.2559064897042,1.07521135694684,2.92,1.98,0,0,1.98,2.92,0,0,33.6924112724824,27.6522073675099,0.0192363181687025,0.779070885832452,37.1068577474271,0.0192363181687025,0,0.0192363181687025,0.0096181590843512,"Maitum","SOCCSKSARGEN","Mindanao",149.667246949936,101.486694849614,0,149.667246949936,568.733785714286,0,0,0,1
"1382","PH124707000",287.239285714286,51.2559064897042,1.07521135694684,0.02,0.09,0.09,0,0,0,0,0.02,48.2733437663015,47.6525821596244,0.0156494522691705,0.0312989045383411,3.06207616066771,0,0,0.0521648408972352,0,"Makilala","SOCCSKSARGEN","Mindanao",1.02511812979408,0,0,0,25.8515357142857,5.74478571428572,0,25.8515357142857,1
"1383","PH153615000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,28.9371354504213,64.5333765392093,0.129617627997408,0.178224238496436,5.60596241088788,0.0324044069993519,0.0162022034996759,0.129617627997408,0.16202203499676,"Malabang","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1384","PH112408000",287.239285714286,51.2559064897042,1.07521135694684,1.84,2.49,0.16,0,2.33,1.8,0,0.03,29.7755610972569,43.5411471321696,0.0199501246882793,0.359102244389027,25.4563591022444,0.0299251870324189,0,0,0.0099750623441396,"Malalag","Davao Region","Mindanao",94.3108679410557,119.426262121011,0,92.2606316814676,715.225821428572,8.61717857142858,0,45.9582857142858,1
"1385","PH098308000",287.239285714286,51.2559064897042,1.07521135694684,0.2,1.36,0,0,1.36,0.2,0,0,28.7364983672444,27.2293393619694,0.0125596583772921,0.816377794523989,40.0025119316755,0.0125596583772921,0.0125596583772921,0.0125596583772921,0.0125596583772921,"Malangas","Zamboanga Peninsula","Mindanao",10.2511812979408,69.7080328259977,0,10.2511812979408,390.645428571429,0,0,0,1
"1386","PH128006000",287.239285714286,51.2559064897042,1.07521135694684,0.33,4.18,2.26,0,1.92,0.31,0,0.02,22.2159055018634,31.3625165813909,0.101067525740635,0.22108521255764,44.7981807845367,0.113700966458215,0.0063167203587897,0.0189501610763691,0.0379003221527382,"Malapatan","SOCCSKSARGEN","Mindanao",16.9144491416024,98.4113404602321,0,15.8893310118083,1200.66021428572,5.74478571428572,0,649.160785714286,3
"1387","PH118603000",287.239285714286,51.2559064897042,1.07521135694684,5.42,2.77,1.51,0.02,1.24,5.42,0,0,18.8129343355552,20.1177137994611,0.078003120124805,1.50687845695646,58.3498794497234,0.0319103673237838,0.0425471564317118,0.0319103673237838,0.10636789107928,"Malita","Davao Region","Mindanao",277.807013174197,63.5573240472332,0,277.807013174197,795.652821428572,0,5.74478571428572,433.731321428572,3
"1388","PH101313000",287.239285714286,51.2559064897042,1.07521135694684,0,0.7,0.7,0,0,0,0,0,24.6883795737837,65.6413349416968,0.060313630880579,0.060313630880579,9.12746280659429,0,0,0.060313630880579,0,"Malitbog","Northern Mindanao","Mindanao",0,0,0,0,201.0675,0,0,201.0675,1
"1389","PH128007000",287.239285714286,51.2559064897042,1.07521135694684,0,1.07,0.91,0.01,0.15,0,0,0,23.9064795168924,45.1689244328383,0.0285621021707197,0.330504325118329,29.602578749796,0.0122409009303084,0,0.0367227027909254,0.0081606006202056,"Malungon","SOCCSKSARGEN","Mindanao",0,7.68838597345563,0,0,307.346035714286,0,2.87239285714286,261.38775,1
"1390","PH153820000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,28.5057471264368,38.6717752234994,0,1.37931034482759,31.0089399744572,0.0255427841634738,0.0510855683269476,0.102171136653895,0.20434227330779,"Mamasapano","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1391","PH112508000",287.239285714286,51.2559064897042,1.07521135694684,1.07,2.8,0.88,0,1.92,1.07,0,0,17.4643157010915,15.848026868178,0.0104953820319059,1.16498740554156,64.9874055415617,0.0104953820319059,0,0.167926112510495,0,"Manay","Davao Region","Mindanao",54.8438199439835,98.4113404602321,0,54.8438199439835,804.270000000001,0,0,252.770571428572,3
"1392","PH153832000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,16.2148070907195,19.9687174139729,0,1.72054223149114,61.9395203336809,0,0,0,0,"Mangudadatu","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1393","PH101314000",287.239285714286,51.2559064897042,1.07521135694684,0,0.07,0,0,0.07,0,0,0,47.6176957653182,46.3354625029572,0.288620771232553,0.160870593801751,3.93186657203691,0.028388928317956,0.0189259522119706,0.411639460610362,0.184528034066714,"Manolo Fortich","Northern Mindanao","Mindanao",0,3.58791345427929,0,0,20.10675,0,0,0,1
"1394","PH104318000",287.239285714286,51.2559064897042,1.07521135694684,1.94,2.85,0.32,0,2.53,1.88,0.05,0,39.8652882205514,49.5300751879699,0.219298245614035,0.18796992481203,9.21052631578947,0.0783208020050125,0,0.0156641604010025,0.0469924812030075,"Manticao","Northern Mindanao","Mindanao",99.4364585900261,129.677443418952,2.56279532448521,96.3611042006439,818.631964285715,0,0,91.9165714285715,1
"1395","PH097207000",287.239285714286,51.2559064897042,1.07521135694684,0.05,1.62,1.59,0.03,0,0,0,0.05,26.7919186719856,35.2464290310127,0.0772101402650881,2.75382833612148,34.036803500193,0.154420280530176,0,0.115815210397632,0.0514734268433921,"Manukan","Zamboanga Peninsula","Mindanao",2.56279532448521,0,0,0,465.327642857143,14.3619642857143,8.61717857142858,456.710464285715,1
