"","Mun_Code","rain_total","rain_max6h","rain_max24h","wind_max","track_min_dist","ls_risk_pct","ss_risk_pct","blue_ss_frac","blue_ls_frac","red_ls_frac","orange_ls_frac","yellow_ss_frac","red_ss_frac","orange_ss_frac","yellow_ls_frac","slope_mean","elev_mean","ruggedness_sd","ruggedness_mean","slope_sd","poverty_pct","has_coast","coast_length","housing_units","roof_strong_wall_strong","roof_strong_wall_light","roof_strong_wall_salv","roof_light_wall_strong","roof_light_wall_light","roof_light_wall_salv","roof_salv_wall_strong","roof_salv_wall_light","roof_salv_wall_salv","vulnerable_groups","pantawid_benef","damage_perc","Mun_Code_2","Unnamed..0","Municipality","X10.Digit.Code","Correspondence.Code","Income.Class","Population.2020.Census.","region","island_groups","wind_blue_ss","wind_yellow_ss","wind_orange_ss","wind_red_ss","rain_blue_ls","rain_yellow_ls","rain_orange_ls","rain_red_ls"
"934","PH142701000",287.239285714286,1.03452380952381,0.270212765957447,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,22.62,1220.49,44.16,117.46,9.41,4.18,0,0,3925,80,2,2,2,2,2,2,2,10,2.38127947978202,22.2165605095541,NA,142701000,41,"Banaue",1402701000,142701000,"4th",20652,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"935","PH012902000",287.239285714286,1.87916666666667,0.48125,51.2559064897042,1.07521135694684,0,0.08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.03,87.29,21.22,36.23,4.75,5.03,0,0,1780,80,2,2,2,2,2,2,2,10,0.813113061435209,21.1797752808989,NA,12902000,98,"Banayoyo",102902000,12902000,"4th",7931,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"936","PH140101000",287.239285714286,1.20138888888889,0.344791666666667,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.81,218.2,47.26,50.1,9.7,3.26,0,0,10787,80,2,2,2,2,2,2,2,10,1.20216763905903,13.8870863075925,NA,140101000,1,"Bangued",1400101000,140101000,"1st",50382,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"937","PH012804000",287.239285714286,0.713333333333333,0.182916666666667,51.2559064897042,1.07521135694684,2.88,1.51,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.94,220.47,41.11,59.74,8.83,3.75,1,11813,3534,80,2,2,2,2,2,2,2,10,1.11777535441658,14.9405772495756,NA,12804000,79,"Bangui",102804000,12804000,"4th",15019,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"938","PH012811000",287.239285714286,0.322916666666667,0.0989583333333333,51.2559064897042,1.07521135694684,0.02,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.64,105.54,20.91,18.77,4.57,4.5,0,0,4421,80,2,2,2,2,2,2,2,10,1.37359810680111,19.0454648269622,NA,12811000,85,"Banna",102811000,12811000,"4th",19297,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"939","PH012903000",287.239285714286,1.45333333333333,0.389583333333333,51.2559064897042,1.07521135694684,1.94,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.32,167.26,54.03,47.2,10.95,2.28,0,0,7712,80,2,2,2,2,2,2,2,10,0.400212700456187,10.1789419087137,NA,12903000,99,"Bantay",102903000,12903000,"3rd",37118,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"940","PH144401000",287.239285714286,0.766666666666667,0.208156028368794,51.2559064897042,1.07521135694684,6.75,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,23.16,1595.28,46.77,119.03,9.54,5.96,0,0,1190,80,2,2,2,2,2,2,2,10,2.19962647852252,22.1848739495798,NA,144401000,59,"Barlig",1404401000,144401000,"5th",4796,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"941","PH166801000",287.239285714286,4.7875,2.62048611111111,51.2559064897042,1.07521135694684,2.63,0.27,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.48,103.67,28.23,30.2,5.72,7.03,1,72666,10567,80,2,2,2,2,2,2,2,10,4.52041021516187,31.7024699536292,NA,166801000,1345,"Barobo",1606801000,166801000,"3rd",53146,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"942","PH071207000",287.239285714286,3.74333333333333,2.50708333333333,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.98,277.97,21.17,33.35,4,4.94,0,0,2848,80,2,2,2,2,2,2,2,10,5.2087412861283,21.8047752808989,NA,71207000,842,"Batuan",701207000,71207000,"5th",13845,"Central Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"943","PH166802000",287.239285714286,4.075,2.71354166666667,51.2559064897042,1.07521135694684,4.19,26.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.01,77.63,29.76,41.21,6.53,9.38,1,20667,1710,80,2,2,2,2,2,2,2,10,4.81381675649192,42.2222222222222,NA,166802000,1346,"Bayabas",1606802000,166802000,"5th",8979,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"944","PH023104000",287.239285714286,0.247222222222222,0.135763888888889,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.1,97.31,10.61,18.98,2.22,4.71,0,0,6858,80,2,2,2,2,2,2,2,10,1.3637591142317,19.6704578594342,NA,23104000,229,"Benito Soliven",203104000,23104000,"4th",29752,"Cagayan Valley","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"945","PH144403000",287.239285714286,2.65208333333333,0.6640625,51.2559064897042,1.07521135694684,3.93,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,21.62,1374.93,43.07,107.93,8.85,3.08,0,0,1710,80,2,2,2,2,2,2,2,10,1.13636363636364,12.3391812865497,NA,144403000,61,"Besao",1404403000,144403000,"5th",6873,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"946","PH071208000",287.239285714286,4.02916666666667,2.68645833333333,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.66,349.94,24.98,42.72,5.02,3.81,0,0,3758,80,2,2,2,2,2,2,2,10,4.43433769187038,17.0303352847259,NA,71208000,843,"Bilar",701208000,71208000,"4th",18512,"Central Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"947","PH104304000",287.239285714286,5.12916666666667,3.38541666666667,51.2559064897042,1.07521135694684,3.34,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.02,216.72,14.17,37.89,3.27,7.16,1,5671,1523,80,2,2,2,2,2,2,2,10,7.01264138389887,33.0925804333552,NA,104304000,1194,"Binuangan",1004304000,104304000,"6th",7441,"Northern Mindanao","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"948","PH140102000",287.239285714286,0.826388888888889,0.229166666666667,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,18.76,867.45,40.56,92.85,8.69,7.67,0,0,758,80,2,2,2,2,2,2,2,10,4.14217744192555,36.9393139841689,NA,140102000,2,"Boliney",1400102000,140102000,"5th",4551,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"949","PH072212000",287.239285714286,2.82708333333333,2.48489583333333,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.87,393.22,29.97,58.65,6.37,6.03,1,10724,3353,80,2,2,2,2,2,2,2,10,6.21634850709741,28.3030122278556,NA,72212000,893,"Boljoon",702212000,72212000,"5th",17525,"Central Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"950","PH144404000",287.239285714286,0.764814814814815,0.210874704491726,51.2559064897042,1.07521135694684,7.87,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,22.05,1427.89,46.54,111.78,9.63,1.8,0,0,6307,80,2,2,2,2,2,2,2,10,0.900864342815404,6.89709846202632,NA,144404000,62,"Bontoc",1404404000,144404000,"2nd",24104,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"951","PH140103000",287.239285714286,1.7875,0.481770833333333,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.96,151.44,25.79,30.39,5.64,5.19,0,0,3813,80,2,2,2,2,2,2,2,10,2.68770084721005,22.4757408864411,NA,140103000,3,"Bucay",1400103000,140103000,"5th",17953,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"952","PH140104000",287.239285714286,0.997222222222222,0.272916666666667,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,14.95,529.1,28.45,74.36,6.73,4.68,0,0,435,80,2,2,2,2,2,2,2,10,3.9984006397441,25.5172413793103,NA,140104000,4,"Bucloc",1400104000,140104000,"6th",2395,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"953","PH160201000",287.239285714286,3.59814814814815,2.19189814814815,51.2559064897042,1.07521135694684,0.76,25.13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.47,309.09,41.92,63.9,8.89,7.13,1,11024,13670,80,2,2,2,2,2,2,2,10,3.41643133054176,30.7900512070227,NA,160201000,1302,"Buenavista",1600201000,160201000,"1st",68892,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"954","PH012806000",287.239285714286,0.483333333333333,0.126388888888889,51.2559064897042,1.07521135694684,2.44,1.38,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.79,168.21,17.88,24.79,3.94,3.92,1,21356,2352,80,2,2,2,2,2,2,2,10,0.94098394190447,15.8163265306122,NA,12806000,80,"Burgos",102806000,12806000,"5th",10759,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"955","PH012904000",287.239285714286,2.15833333333333,0.559895833333333,51.2559064897042,1.07521135694684,0.05,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.79,132.95,30.84,44.29,6.8,4.13,0,0,2740,80,2,2,2,2,2,2,2,10,2.15968586387435,17.2262773722628,NA,12904000,100,"Burgos",102904000,12904000,"4th",12793,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"956","PH023105000",287.239285714286,0.120833333333333,0.0380208333333333,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.69,51.07,2.31,4.65,0.5,3.22,0,0,5672,80,2,2,2,2,2,2,2,10,1.00067272115708,13.2404795486601,NA,23105000,230,"Burgos",203105000,23105000,"4th",26040,"Cagayan Valley","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"957","PH160202000",287.239285714286,3.92142857142857,2.59077380952381,51.2559064897042,1.07521135694684,1.63,1.46,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.16,119.87,31.77,32.51,6.66,4.46,1,8632,74972,80,2,2,2,2,2,2,2,10,2.6021841614179,19.607320066158,NA,160202000,NA,"",NA,NA,"",NA,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"958","PH023106000",287.239285714286,0.69,0.221666666666667,51.2559064897042,1.07521135694684,0.44,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.35,389.7,59.21,58.04,11.84,3.39,0,0,9866,80,2,2,2,2,2,2,2,10,1.73795192729302,17.2410297993108,NA,23106000,231,"Cabagan",203106000,23106000,"1st",53897,"Cagayan Valley","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"959","PH023107000",287.239285714286,0.272222222222222,0.0736111111111111,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.56,62.63,2.24,4.19,0.39,1.95,0,0,9036,80,2,2,2,2,2,2,2,10,0.570877629208637,8.52146967684816,NA,23107000,232,"Cabatuan",203107000,23107000,"3rd",39990,"Cagayan Valley","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"960","PH012905000",287.239285714286,0.6625,0.171875,51.2559064897042,1.07521135694684,0.9,0.35,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.27,208.46,46.58,46.68,9.67,4.53,1,14721,7894,80,2,2,2,2,2,2,2,10,1.11997013412976,20.9019508487459,NA,12905000,101,"Cabugao",102905000,12905000,"1st",38884,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"961","PH166804000",287.239285714286,3.55416666666667,2.5203125,51.2559064897042,1.07521135694684,2.23,11.37,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.51,117.27,26.82,43.84,6.02,6.23,1,30495,4319,80,2,2,2,2,2,2,2,10,3.70388540031397,27.506367214633,NA,166804000,1347,"Cagwait",1606804000,166804000,"4th",21747,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"962","PH148101000",287.239285714286,0.393650793650794,0.115178571428571,51.2559064897042,1.07521135694684,0.57,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,19.44,685.43,43.58,98.01,9.21,4.82,0,0,2382,80,2,2,2,2,2,2,2,10,3.90352269120914,24.0554156171285,NA,148101000,69,"Calanasan",1408101000,148101000,"1st",12550,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"963","PH071210000",287.239285714286,3.43541666666667,2.85416666666667,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.02,105.17,26.46,27,5.55,5.03,1,42337,7396,80,2,2,2,2,2,2,2,10,4.01451576321161,20.605732828556,NA,71210000,845,"Calape",701210000,71210000,"3rd",33079,"Central Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"964","PH071211000",287.239285714286,7.205,4.24416666666667,51.2559064897042,1.07521135694684,0.07,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.87,92.22,26.7,30.95,5.63,6.58,1,19583,6762,80,2,2,2,2,2,2,2,10,4.62765055131467,26.9742679680568,NA,71211000,846,"Candijay",701211000,71211000,"4th",30119,"Central Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"965","PH166805000",287.239285714286,5.63083333333333,3.68958333333333,51.2559064897042,1.07521135694684,0.87,35.65,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.22,256.09,44.1,56.46,9.3,6.3,1,18312,6960,80,2,2,2,2,2,2,2,10,5.33786358440239,27.514367816092,NA,166805000,1348,"Cantilan",1606805000,166805000,"2nd",34060,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"966","PH012907000",287.239285714286,2.74444444444444,0.704861111111111,51.2559064897042,1.07521135694684,2.84,47.22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.63,4.13,2.27,4.31,0.42,3.3,1,8964,4318,80,2,2,2,2,2,2,2,10,0.538744272695232,14.2890226956924,NA,12907000,102,"Caoayan",102907000,12907000,"4th",19574,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"967","PH012807000",287.239285714286,0.454761904761905,0.133928571428571,51.2559064897042,1.07521135694684,3.65,0.17,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,20.4,764.76,43.44,102.12,9.22,3.96,0,0,304,80,2,2,2,2,2,2,2,10,2.23356732610083,19.078947368421,NA,12807000,81,"Carasi",102807000,12807000,"5th",1607,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"968","PH071212000",287.239285714286,3.40138888888889,2.07048611111111,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.13,260.56,18.09,22.43,3.85,6.36,0,0,10264,80,2,2,2,2,2,2,2,10,3.70794281518594,27.6208106001559,NA,71212000,847,"Carmen",701212000,71212000,"1st",49191,"Central Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"969","PH160204000",287.239285714286,3.81666666666667,2.26197916666667,51.2559064897042,1.07521135694684,1.94,5.37,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.86,170.02,29.7,59.57,6.75,8.94,1,21364,4628,80,2,2,2,2,2,2,2,10,5.4225250731801,37.2947277441659,NA,160204000,1303,"Carmen",1600204000,160204000,"4th",23172,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"970","PH166806000",287.239285714286,5.91481481481482,3.45717592592593,51.2559064897042,1.07521135694684,1.19,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.28,461.67,41.2,61.81,8.63,7.33,0,0,2314,80,2,2,2,2,2,2,2,10,5.07393447376051,32.238547968885,NA,166806000,1349,"Carmen",1606806000,166806000,"5th",11720,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"971","PH166807000",287.239285714286,6.23333333333333,3.78576388888889,51.2559064897042,1.07521135694684,3.1,20.98,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13.35,305.68,41.23,65.81,8.79,6.5,1,80432,5003,80,2,2,2,2,2,2,2,10,5.24489523555318,28.1631021387168,NA,166807000,1350,"Carrascal",1606807000,166807000,"4th",24586,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"972","PH101801000",287.239285714286,3.575,2.63472222222222,51.2559064897042,1.07521135694684,4.09,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,14.56,408.3,53.49,71.77,10.44,6.14,1,18646,4060,80,2,2,2,2,2,2,2,10,4.29813072984879,24.1625615763547,NA,101801000,1150,"Catarman",1001801000,101801000,"5th",17569,"Northern Mindanao","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"973","PH071213000",287.239285714286,3.21333333333333,2.38375,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.52,224.49,17.15,21.96,3.2,4.86,0,0,5117,80,2,2,2,2,2,2,2,10,3.47078280044101,20.7934336525308,NA,71213000,848,"Catigbian",701213000,71213000,"4th",23805,"Central Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"974","PH012805000",287.239285714286,0.452777777777778,0.123263888888889,51.2559064897042,1.07521135694684,0.03,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.23,91.41,23.81,27.49,5.18,3.22,0,0,12348,80,2,2,2,2,2,2,2,10,0.605061502509012,13.7431162941367,NA,12805000,NA,"",NA,NA,"",NA,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"975","PH160301000",287.239285714286,3.92,2.57375,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.14,311.35,39.03,45.89,8.28,6.4,0,0,22438,80,2,2,2,2,2,2,2,10,3.63365051064902,27.9837775202781,NA,160301000,NA,"",NA,NA,"",NA,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"976","PH160203000",287.239285714286,4.321875,3.07760416666667,51.2559064897042,1.07521135694684,2.04,22.58,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15.51,605.99,59.9,78.24,11.97,5.38,1,10454,16447,80,2,2,2,2,2,2,2,10,3.00520104835753,23.3842038061653,NA,160203000,NA,"",NA,NA,"",NA,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"977","PH012906000",287.239285714286,1.34375,0.344791666666667,51.2559064897042,1.07521135694684,1.32,30.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.48,44.04,20.38,18.44,4.28,2.66,1,10551,13414,80,2,2,2,2,2,2,2,10,1.00127014499447,11.6669151632623,NA,12906000,NA,"",NA,NA,"",NA,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"978","PH023108000",287.239285714286,0.351851851851852,0.172453703703704,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.57,68.64,8.12,9.67,1.59,1.97,0,0,30207,80,2,2,2,2,2,2,2,10,0.642356955907445,8.15373919952329,NA,23108000,NA,"",NA,NA,"",NA,"Cagayan Valley","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"979","PH143213000",287.239285714286,0.425,0.109270516717325,51.2559064897042,1.07521135694684,0.71,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.62,292.97,36.72,38.98,7.69,4.04,0,0,22350,80,2,2,2,2,2,2,2,10,1.43074058675729,19.427293064877,NA,143213000,NA,"",NA,NA,"",NA,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"980","PH166819000",287.239285714286,5.06666666666667,3.26111111111111,51.2559064897042,1.07521135694684,1.63,38.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.2,172.81,34.32,47.16,7.31,5.71,1,23921,12014,80,2,2,2,2,2,2,2,10,3.73465332481726,25.6117862493757,NA,166819000,NA,"",NA,NA,"",NA,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"981","PH012934000",287.239285714286,2.09583333333333,0.538541666666667,51.2559064897042,1.07521135694684,4.1,14.77,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.91,8.81,4.49,5.76,0.95,2.15,1,2411,11106,80,2,2,2,2,2,2,2,10,0.536387089589636,9.84152710246713,NA,12934000,NA,"",NA,NA,"",NA,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"982","PH071214000",287.239285714286,2.76666666666667,2.25625,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.72,113.75,21.28,24.35,4.69,5.25,1,13912,4600,80,2,2,2,2,2,2,2,10,5.73863356484902,22.1521739130435,NA,71214000,849,"Clarin",701214000,71214000,"5th",21158,"Central Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"983","PH166706000",287.239285714286,5.94285714285714,3.41845238095238,51.2559064897042,1.07521135694684,2.94,5.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15.43,396.07,42.9,76.8,9.03,6.29,1,37628,7201,80,2,2,2,2,2,2,2,10,3.84767949226497,28.0655464518817,NA,166706000,1328,"Claver",1606706000,166706000,"2nd",36033,"Caraga","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"984","PH104306000",287.239285714286,3.2875,2.40494791666667,51.2559064897042,1.07521135694684,0.89,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15.71,1006.42,72.94,82.48,12.9,9.69,0,0,10985,80,2,2,2,2,2,2,2,10,4.61906514538093,41.1106053709604,NA,104306000,1195,"Claveria",1004306000,104306000,"1st",52478,"Northern Mindanao","Mindanao",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"985","PH148102000",287.239285714286,0.207692307692308,0.0807692307692307,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,14.44,559.9,39.95,72.39,8.67,6.21,0,0,5466,80,2,2,2,2,2,2,2,10,2.93654754136118,28.0278082693011,NA,148102000,70,"Conner",1408102000,148102000,"2nd",27552,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
