"","rain_total","wind_max","track_min_dist","ls_risk_pct","ss_risk_pct","blue_ss_frac","blue_ls_frac","red_ls_frac","orange_ls_frac","yellow_ss_frac","red_ss_frac","orange_ss_frac","yellow_ls_frac","slope_mean","elev_mean","ruggedness_sd","ruggedness_mean","slope_sd","has_coast","coast_length","roof_strong_wall_strong","roof_strong_wall_light","roof_strong_wall_salv","roof_light_wall_strong","roof_light_wall_light","roof_light_wall_salv","roof_salv_wall_strong","roof_salv_wall_light","roof_salv_wall_salv","damage_perc","region","island_groups","damage_binary","wind_blue_ss","wind_yellow_ss","wind_orange_ss","wind_red_ss","rain_blue_ss","rain_yellow_ss","rain_orange_ss","rain_red_ss"
"85",198.7,67.582241605023,52.7499327416719,0,0,0,0,0,0,0,0,0,0,5.59,95.91,19.68,28.35,4.34,1,24107,28.3138401559454,62.962962962963,2.63157894736842,0.43859649122807,4.48343079922027,0.43859649122807,0,0.146198830409357,0.292397660818713,80.6530214424951,"Eastern Visayas","Visayas",1,0,0,0,0,0,0,0,0
"86",161.75,60.230634846679,6.57502526433355,3.53,2.77,2.77,3.53,0,0,3.53,2.67,0.1,0,3.23,38.78,13.06,17.71,2.82,1,10378,68.5678073510773,12.3574144486692,0.697084917617237,1.7743979721166,15.0823827629911,0.443599493029151,0,0,0.0950570342205323,41.8884664131812,"CALABARZON","Luzon",1,166.838858525301,212.614141008777,6.0230634846679,160.815795040633,212.614141008777,0,0,0
"87",207.2,12.7631572515208,220.008076588994,0.97,0.03,0.03,0.97,0,0,0.97,0,0,0.03,5.11,75.47,24,26.25,5.2,1,5312,42.3251028806584,7.04732510288066,0.0102880658436214,9.52674897119342,40.843621399177,0.0411522633744856,0.0205761316872428,0,0.0102880658436214,48.4670781893004,"Bicol Region","Luzon",1,0.382894717545624,12.3802625339752,0,0,12.3802625339752,0.382894717545624,0,0
"88",108.183333333333,37.6215722785596,58.4028703627058,2.78,11.49,11.4,2.78,0.06,0,2.72,11.49,0,0,6.49,99.19,34.97,32.42,7.42,1,16664,71.7578629900905,5.77337354588539,0.0646273158121499,7.17363205514864,14.9289099526066,0.0430848772080999,0.0646273158121499,0.0215424386040499,0.0646273158121499,17.5355450236967,"MIMAROPA Region","Luzon",1,428.885923975579,102.330676597682,0,432.27186548065,104.587970934396,0,0,2.25729433671358
"89",152.3,66.3678869207913,21.4937149765124,2.61,41.84,41.8,2.61,0,0,2.61,41.84,0,0,0.91,9.23,5.06,5.85,1,1,12683,48.9607390300231,11.7013086989992,0.282268411598666,5.56838593790095,32.6918142160636,0.23094688221709,0.0256607646907877,0,0.23094688221709,17.8598922247883,"Bicol Region","Luzon",1,2774.17767328908,173.220184863265,0,2776.83238876591,173.220184863265,0,0,0
"90",423.65,59.0181011846985,4.58241122519332,9.77,0,0,9.77,5.08,0,4.7,0,0,0,17.23,198.89,41.71,86.08,8.56,1,31575,63.2135306553911,16.4200140944327,0,3.87596899224806,16.2085976039464,0,0,0,0.211416490486258,18.0408738548273,"MIMAROPA Region","Luzon",1,0,277.385075568083,0,0,576.606848574504,0,0,299.811954018268
"91",127.885714285714,70.3129424924486,24.8147219035654,1.54,0.39,0.39,1.54,0,0.04,1.51,0.36,0.04,0,11.32,195.55,36.68,56.02,8.08,1,67913,48.7920544022906,6.99713672154617,0.0357909806728704,7.73085182534001,36.1578382247674,0.0984251968503936,0.0178954903364352,0.0089477451682176,0.0268432355046528,13.6363636363636,"Bicol Region","Luzon",1,27.422047572055,106.172543163597,2.81251769969794,25.3126592972815,108.281931438371,0,2.81251769969794,0
"92",182.9375,52.1595594172594,36.752353817488,0,0,0,0,0,0,0,0,0,0,4.19,112.93,21.16,22.41,4.55,0,0,17.8149606299213,54.3897637795275,1.06299212598425,0.187007874015748,24.4094488188976,0.334645669291339,0.0196850393700787,0.383858267716535,0.108267716535433,17.4212598425197,"Caraga","Mindanao",1,0,0,0,0,0,0,0,0
"93",125.716666666667,79.4130846952605,15.5770155130824,0,0,0,0,0,0,0,0,0,0,3.44,41.03,18.59,19,3.99,0,0,55.1444336254463,21.2485123877529,0.400302931948502,4.92264416315049,17.8729849615926,0.216379963215406,0.0108189981607703,0.0324569944823109,0.0108189981607703,50.5571784052797,"Western Visayas","Visayas",1,0,0,0,0,0,0,0,0
"94",168.228571428572,60.1874396091622,27.4855918045858,9.59,0.5,0.5,9.59,0.5,0,9.09,0.5,0,0,14.67,278.21,32.89,71.99,7.28,1,25937,39.4997523526498,13.1748390292224,0.0990589400693412,8.51906884596335,37.444279346211,0.272412085190688,0.0742942050520059,0.123823675086676,0.148588410104012,13.8930163447251,"Bicol Region","Luzon",1,30.0937198045811,547.103826047284,0,30.0937198045811,577.197545851865,0,0,30.0937198045811
"95",156.25,62.225770965662,26.8306241467963,2.24,0.14,0.14,2.24,0,0,2.24,0.14,0,0,2.71,45.26,26.08,14.32,5.43,1,3404,58.3343026637199,4.66441782016983,0.116319646388275,6.3859485867163,29.7196696522043,0.337326974525997,0.0116319646388275,0.023263929277655,0.13958357566593,29.8243573339537,"Bicol Region","Luzon",1,8.71160793519268,139.385726963083,0,8.71160793519268,139.385726963083,0,0,0
